,raceId,year,round,circuitId,name_x,date,resultId,driverId,constructorId,position,points,laps,rank,fastestLapTime,fastestLapSpeed,driverRef,number_y,code,forename,surname,nationality,name_y,location_x,country_x,lat_x,lng_x,circuitRef,name,location_y,country_y,lat_y,lng_y,alt,url
79,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24724,849,3,19,0.0,51,5,1:29.950,235.770,latifi,6,LAT,Nicholas,Latifi,Canadian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
80,1034,2020,4,9,British Grand Prix,2020-08-02,24703,826,213,\N,0.0,11,18,1:32.443,229.412,kvyat,26,KVY,Daniil,Kvyat,Russian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
81,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24715,826,213,10,1.0,52,12,1:30.738,233.723,kvyat,26,KVY,Daniil,Kvyat,Russian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
82,1034,2020,4,9,British Grand Prix,2020-08-02,24693,848,9,8,4.0,52,2,1:28.689,239.123,albon,23,ALB,Alexander,Albon,Thai,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
83,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24710,848,9,5,10.0,52,3,1:29.477,237.017,albon,23,ALB,Alexander,Albon,Thai,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
84,1034,2020,4,9,British Grand Prix,2020-08-02,24702,8,51,17,0.0,51,11,1:29.973,235.710,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
85,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24720,8,51,15,0.0,51,18,1:31.756,231.130,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
86,1034,2020,4,9,British Grand Prix,2020-08-02,24697,847,3,12,0.0,52,16,1:30.862,233.404,russell,63,RUS,George,Russell,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
87,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24723,847,3,18,0.0,51,17,1:31.408,232.010,russell,63,RUS,George,Russell,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
88,1034,2020,4,9,British Grand Prix,2020-08-02,24701,154,210,16,0.0,52,8,1:29.782,236.212,grosjean,8,GRO,Romain,Grosjean,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
89,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24721,154,210,16,0.0,51,14,1:30.793,233.581,grosjean,8,GRO,Romain,Grosjean,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
90,1034,2020,4,9,British Grand Prix,2020-08-02,24704,825,210,\N,0.0,1,0,\N,\N,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
91,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24725,825,210,\N,0.0,43,20,1:31.830,230.944,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
92,1034,2020,4,9,British Grand Prix,2020-08-02,24694,840,211,9,2.0,52,13,1:30.475,234.402,stroll,18,STR,Lance,Stroll,Canadian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
93,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24711,840,211,6,8.0,52,15,1:30.877,233.365,stroll,18,STR,Lance,Stroll,Canadian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
94,1034,2020,4,9,British Grand Prix,2020-08-02,24689,817,4,4,12.0,52,5,1:29.482,237.004,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
95,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24719,817,4,14,0.0,51,16,1:31.168,232.621,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
96,1034,2020,4,9,British Grand Prix,2020-08-02,24687,830,9,2,19.0,52,1,1:27.097,243.494,max_verstappen,33,VER,Max,Verstappen,Dutch,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
97,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24706,830,9,1,25.0,52,2,1:29.465,237.049,max_verstappen,33,VER,Max,Verstappen,Dutch,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
98,1034,2020,4,9,British Grand Prix,2020-08-02,24705,807,211,\N,0.0,0,0,\N,\N,hulkenberg,27,HUL,Nico,Hülkenberg,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
99,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24712,807,211,7,6.0,52,6,1:30.087,235.412,hulkenberg,27,HUL,Nico,Hülkenberg,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
100,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24728,822,131,3,16.0,66,1,1:18.183,214.343,bottas,77,BOT,Valtteri,Bottas,Finnish,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
101,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24745,844,6,\N,0.0,38,20,1:23.968,199.576,leclerc,16,LEC,Charles,Leclerc,Monegasque,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
102,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24735,846,1,10,1.0,65,13,1:22.392,203.393,norris,4,NOR,Lando,Norris,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
103,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24726,1,131,1,25.0,66,2,1:19.822,209.942,hamilton,44,HAM,Lewis,Hamilton,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
104,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24731,832,1,6,8.0,65,5,1:21.771,204.938,sainz,55,SAI,Carlos,Sainz,Spanish,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
105,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24730,815,211,5,10.0,65,16,1:22.515,203.090,perez,11,PER,Sergio,Pérez,Mexican,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
106,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24734,842,213,9,2.0,65,17,1:22.543,203.021,gasly,10,GAS,Pierre,Gasly,French,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
107,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24738,839,4,13,0.0,65,10,1:22.174,203.933,ocon,31,OCO,Esteban,Ocon,French,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
108,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24741,841,51,16,0.0,65,6,1:21.801,204.863,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
109,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24732,20,6,7,6.0,65,18,1:22.707,202.618,vettel,5,VET,Sebastian,Vettel,German,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
110,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24743,849,3,18,0.0,64,9,1:22.030,204.291,latifi,6,LAT,Nicholas,Latifi,Canadian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
111,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24737,826,213,12,0.0,65,12,1:22.336,203.531,kvyat,26,KVY,Daniil,Kvyat,Russian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
112,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24733,848,9,8,4.0,65,11,1:22.194,203.883,albon,23,ALB,Alexander,Albon,Thai,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
113,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24739,8,51,14,0.0,65,7,1:21.888,204.645,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
114,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24742,847,3,17,0.0,65,15,1:22.503,203.119,russell,63,RUS,George,Russell,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
115,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24744,154,210,19,0.0,64,3,1:20.409,208.409,grosjean,8,GRO,Romain,Grosjean,French,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
116,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24740,825,210,15,0.0,65,19,1:23.474,200.757,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
117,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24729,840,211,4,12.0,65,8,1:22.024,204.306,stroll,18,STR,Lance,Stroll,Canadian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
118,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24736,817,4,11,0.0,65,14,1:22.464,203.215,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
119,1036,2020,6,4,Spanish Grand Prix,2020-08-16,24727,830,9,2,18.0,66,4,1:21.477,205.677,max_verstappen,33,VER,Max,Verstappen,Dutch,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111,\N,http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya
120,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24747,822,131,2,18.0,44,5,1:47.983,233.503,bottas,77,BOT,Valtteri,Bottas,Finnish,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
121,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24759,844,6,14,0.0,44,4,1:47.840,233.813,leclerc,16,LEC,Charles,Leclerc,Monegasque,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
122,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24752,846,1,7,6.0,44,11,1:48.552,232.279,norris,4,NOR,Lando,Norris,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
123,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24746,1,131,1,25.0,44,2,1:47.758,233.990,hamilton,44,HAM,Lewis,Hamilton,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
124,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24765,832,1,\N,0.0,0,0,\N,\N,sainz,55,SAI,Carlos,Sainz,Spanish,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
125,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24755,815,211,10,1.0,44,9,1:48.389,232.628,perez,11,PER,Sergio,Pérez,Mexican,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
126,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24753,842,213,8,4.0,44,3,1:47.839,233.815,gasly,10,GAS,Pierre,Gasly,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
127,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24750,839,4,5,10.0,44,10,1:48.540,232.305,ocon,31,OCO,Esteban,Ocon,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
128,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24763,841,51,\N,0.0,9,19,1:51.793,225.545,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
129,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24758,20,6,13,0.0,44,16,1:49.958,229.309,vettel,5,VET,Sebastian,Vettel,German,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
130,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24761,849,3,16,0.0,44,6,1:48.048,233.362,latifi,6,LAT,Nicholas,Latifi,Canadian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
131,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24756,826,213,11,0.0,44,15,1:49.832,229.572,kvyat,26,KVY,Daniil,Kvyat,Russian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
132,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24751,848,9,6,8.0,44,12,1:48.736,231.886,albon,23,ALB,Alexander,Albon,Thai,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
133,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24757,8,51,12,0.0,44,14,1:49.822,229.593,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
134,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24764,847,3,\N,0.0,9,18,1:51.754,225.624,russell,63,RUS,George,Russell,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
135,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24760,154,210,15,0.0,44,17,1:50.018,229.184,grosjean,8,GRO,Romain,Grosjean,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
136,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24762,825,210,17,0.0,44,7,1:48.083,233.287,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
137,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24754,840,211,9,2.0,44,13,1:49.136,231.036,stroll,18,STR,Lance,Stroll,Canadian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
138,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24749,817,4,4,13.0,44,1,1:47.483,234.589,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
139,1037,2020,7,13,Belgian Grand Prix,2020-08-30,24748,830,9,3,15.0,44,8,1:48.305,232.809,max_verstappen,33,VER,Max,Verstappen,Dutch,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,\N,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps
140,1038,2020,8,14,Italian Grand Prix,2020-09-06,24770,822,131,5,10.0,53,5,1:23.961,248.386,bottas,77,BOT,Valtteri,Bottas,Finnish,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
141,1038,2020,8,14,Italian Grand Prix,2020-09-06,24783,844,6,\N,0.0,23,19,1:26.026,242.424,leclerc,16,LEC,Charles,Leclerc,Monegasque,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
142,1038,2020,8,14,Italian Grand Prix,2020-09-06,24769,846,1,4,12.0,53,7,1:24.232,247.587,norris,4,NOR,Lando,Norris,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
143,1038,2020,8,14,Italian Grand Prix,2020-09-06,24772,1,131,7,7.0,53,1,1:22.746,252.033,hamilton,44,HAM,Lewis,Hamilton,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
144,1038,2020,8,14,Italian Grand Prix,2020-09-06,24767,832,1,2,18.0,53,2,1:23.882,248.620,sainz,55,SAI,Carlos,Sainz,Spanish,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
145,1038,2020,8,14,Italian Grand Prix,2020-09-06,24775,815,211,10,1.0,53,8,1:24.336,247.282,perez,11,PER,Sergio,Pérez,Mexican,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
146,1038,2020,8,14,Italian Grand Prix,2020-09-06,24766,842,213,1,25.0,53,6,1:24.037,248.162,gasly,10,GAS,Pierre,Gasly,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
147,1038,2020,8,14,Italian Grand Prix,2020-09-06,24773,839,4,8,4.0,53,11,1:24.490,246.831,ocon,31,OCO,Esteban,Ocon,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
148,1038,2020,8,14,Italian Grand Prix,2020-09-06,24781,841,51,16,0.0,53,14,1:24.856,245.766,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
149,1038,2020,8,14,Italian Grand Prix,2020-09-06,24785,20,6,\N,0.0,6,20,1:27.107,239.415,vettel,5,VET,Sebastian,Vettel,German,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
150,1038,2020,8,14,Italian Grand Prix,2020-09-06,24776,849,3,11,0.0,53,16,1:24.999,245.353,latifi,6,LAT,Nicholas,Latifi,Canadian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
151,1038,2020,8,14,Italian Grand Prix,2020-09-06,24774,826,213,9,2.0,53,10,1:24.479,246.863,kvyat,26,KVY,Daniil,Kvyat,Russian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,\N,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza
